"ts","userid","sessionid","remote_ip","platform","sdk_ver","debug_device","user_agent","submit_time","name","custom_params__latitude","custom_params__time","custom_params__longitude","appid","type"
"1519087809935","6dd0de1e11b1b40d0af6dae948f34598","1787183319458077122","106.203.83.20","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V8.5.1.0.NDKMIED)","02/19/2018 19:02:48","gameStart","13.04939","1.519087808366E9","80.11189","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519087982444","6dd0de1e11b1b40d0af6dae948f34598","1787183319458077122","106.203.83.20","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V8.5.1.0.NDKMIED)","02/19/2018 19:02:48","gameStart","13.04939","1.519087981718E9","80.11189","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519087982444","6dd0de1e11b1b40d0af6dae948f34598","1787183319458077122","106.203.97.214","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V8.5.1.0.NDKMIED)","02/20/2018 04:02:26","gameStart","13.04939","1.519087981718E9","80.11189","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519087809935","6dd0de1e11b1b40d0af6dae948f34598","1787183319458077122","106.203.97.214","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V8.5.1.0.NDKMIED)","02/20/2018 04:02:26","gameStart","13.04939","1.519087808366E9","80.11189","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519119615093","6dd0de1e11b1b40d0af6dae948f34598","6759270947624960285","106.203.97.214","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V8.5.1.0.NDKMIED)","02/20/2018 04:02:05","gameStart","13.09354","1.519119613523E9","80.16292","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519126409040","5e2d6d8abebc647c5ac090b2575842c6","1049782553194632107","27.62.230.164","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0; XT1706 Build/MRA58K)","02/20/2018 06:02:15","gameStart","12.99833","1.519126342038E9","80.09724","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519126670184","5e2d6d8abebc647c5ac090b2575842c6","1049782553194632107","27.62.230.164","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0; XT1706 Build/MRA58K)","02/20/2018 06:02:40","gameStart","12.99843","1.519126416869E9","80.10154","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519127641088","5e2d6d8abebc647c5ac090b2575842c6","1049782553194632107","27.62.230.164","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0; XT1706 Build/MRA58K)","02/20/2018 06:02:61","gameStart","12.9699","1.51912761762E9","80.1459","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519136822079","251fe1d8b022c49d2b8474f69ab6a30c","5523804002412166777","47.15.229.115","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-J210F Build/MMB29Q)","02/20/2018 09:02:46","gameStart","22.50548","1.519136811273E9","88.32021","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518195225289","17d1e4cffde4a495ea90b61edd5385c1","1555503018849747393","103.52.14.175","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0; BLL-L22 Build/HUAWEIBLL-L22)","02/20/2018 11:02:81","gameStart","19.73615","1.518195223674E9","96.12086","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518276511107","17d1e4cffde4a495ea90b61edd5385c1","3738067739040827597","103.52.14.175","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0; BLL-L22 Build/HUAWEIBLL-L22)","02/20/2018 11:02:28","gameStart","19.73707","1.518276509609E9","96.12072","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518322227611","17d1e4cffde4a495ea90b61edd5385c1","6525053940546774524","103.52.14.175","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0; BLL-L22 Build/HUAWEIBLL-L22)","02/20/2018 11:02:60","gameStart","19.73523","1.518322226093E9","96.12099","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518365901792","17d1e4cffde4a495ea90b61edd5385c1","3472486881452671083","103.52.14.175","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0; BLL-L22 Build/HUAWEIBLL-L22)","02/20/2018 11:02:11","gameStart","19.73707","1.518365900267E9","96.12072","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518951045511","17d1e4cffde4a495ea90b61edd5385c1","7162801932839903848","103.52.14.175","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0; BLL-L22 Build/HUAWEIBLL-L22)","02/20/2018 11:02:44","gameStart","19.73523","1.518945694701E9","96.12099","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518951227343","17d1e4cffde4a495ea90b61edd5385c1","7162801932839903848","103.52.14.175","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0; BLL-L22 Build/HUAWEIBLL-L22)","02/20/2018 11:02:44","gameStart","19.73523","1.518945694701E9","96.12099","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519142849079","17d1e4cffde4a495ea90b61edd5385c1","3102929804816536119","103.52.14.175","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0; BLL-L22 Build/HUAWEIBLL-L22)","02/20/2018 11:02:95","gameStart","19.73933","1.519142848024E9","96.12372","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518864647704","6a07a658dc6244ea39c45b8d577f0bba","5681045591981236445","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:24","gameStart","13.04756","1.518864646907E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518865091372","6a07a658dc6244ea39c45b8d577f0bba","5681045591981236445","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:47","gameStart","13.04756","1.518865090585E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518865123373","6a07a658dc6244ea39c45b8d577f0bba","5681045591981236445","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:47","gameStart","13.04756","1.518865122477E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518884038892","6a07a658dc6244ea39c45b8d577f0bba","865573289169461842","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:62","gameStart","13.04756","1.518879598941E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518883952467","6a07a658dc6244ea39c45b8d577f0bba","865573289169461842","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:62","gameStart","13.04756","1.518879598941E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518884425491","6a07a658dc6244ea39c45b8d577f0bba","865573289169461842","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:28","gameStart","13.04756","1.518879598941E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518884764113","6a07a658dc6244ea39c45b8d577f0bba","865573289169461842","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:76","gameStart","13.04756","1.518879598941E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518884951294","6a07a658dc6244ea39c45b8d577f0bba","865573289169461842","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:28","gameStart","13.04756","1.518879598941E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518885168431","6a07a658dc6244ea39c45b8d577f0bba","865573289169461842","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:28","gameStart","13.04756","1.518879598941E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518886154500","6a07a658dc6244ea39c45b8d577f0bba","865573289169461842","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:10","gameStart","13.04756","1.518879598941E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518886081894","6a07a658dc6244ea39c45b8d577f0bba","865573289169461842","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:10","gameStart","13.04756","1.518879598941E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518926810905","6a07a658dc6244ea39c45b8d577f0bba","5846404100658469261","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:51","gameStart","13.04853","1.518926542696E9","80.11873","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518926544318","6a07a658dc6244ea39c45b8d577f0bba","5846404100658469261","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:51","gameStart","13.04853","1.518926542696E9","80.11873","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518929828214","6a07a658dc6244ea39c45b8d577f0bba","485357686397621822","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:64","gameStart","13.04853","1.518926542696E9","80.11873","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518939931104","6a07a658dc6244ea39c45b8d577f0bba","2129850522823212996","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:59","gameStart","13.04782","1.518939552344E9","80.1143","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519059503432","6a07a658dc6244ea39c45b8d577f0bba","6005172776587405522","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:59","gameStart","13.04782","1.519059161708E9","80.1143","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519128284977","6a07a658dc6244ea39c45b8d577f0bba","1994369256215374917","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:83","gameStart","13.04761","1.519128283442E9","80.11617","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519128462305","6a07a658dc6244ea39c45b8d577f0bba","1994369256215374917","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:16","gameStart","13.04761","1.519128322345E9","80.11617","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519144016546","6a07a658dc6244ea39c45b8d577f0bba","5385542259875596838","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:11","gameStart","13.04782","1.519143855194E9","80.1143","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519143854799","6a07a658dc6244ea39c45b8d577f0bba","5385542259875596838","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:11","gameStart","13.04782","1.519140449685E9","80.1143","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519144450901","6a07a658dc6244ea39c45b8d577f0bba","5385542259875596838","157.50.50.42","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/20/2018 11:02:16","gameStart","13.04782","1.519144057391E9","80.1143","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519273920012","0bbc8e4a8da4549a9b42dba202458173","2120091678519596070","111.88.34.59","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0; XT1700 Build/MRA58K)","02/21/2018 23:02:07","gameStart","24.81702","1.519273817036E9","67.14532","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519273797488","0bbc8e4a8da4549a9b42dba202458173","2120091678519596070","111.88.34.59","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0; XT1700 Build/MRA58K)","02/21/2018 23:02:07","gameStart","24.81704","1.519273621021E9","67.14537","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519183171401","ecc0081c9cf054fdcb93ebb471ef4f50","6273527592491420699","117.224.187.171","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; Lenovo A6020a46 Build/LMY47V)","02/22/2018 04:02:95","gameStart","26.89651","1.519183091952E9","75.74551","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519317975511","ae45772e0a9044a5a8f5730e0f12bf9c","6670025661099323647","223.227.63.213","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; Lenovo K53a48 Build/MMB29M)","02/22/2018 11:02:08","gameStart","14.65703","1.519317888182E9","74.30415","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518940316652","c2a0b9462726940c09ccfaa2ee9069e1","6594998687716746333","106.203.75.236","AndroidPlayer","u5.6.4f1","False","Dalvik/2.1.0 (Linux; U; Android 7.0; INTEX AQUA A4 PLUS Build/NRD90M)","02/23/2018 11:02:87","gameStart","12.92429","1.518940282234E9","80.12843","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518940231121","c2a0b9462726940c09ccfaa2ee9069e1","6594998687716746333","106.203.75.236","AndroidPlayer","u5.6.4f1","False","Dalvik/2.1.0 (Linux; U; Android 7.0; INTEX AQUA A4 PLUS Build/NRD90M)","02/23/2018 11:02:87","gameStart","12.92429","1.518940230112E9","80.12843","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519403843474","c2a0b9462726940c09ccfaa2ee9069e1","3917669018552392503","106.203.75.236","AndroidPlayer","u5.6.4f1","False","Dalvik/2.1.0 (Linux; U; Android 7.0; INTEX AQUA A4 PLUS Build/NRD90M)","02/23/2018 11:02:10","gameStart","12.92435","1.519403834469E9","80.12848","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519144450901","6a07a658dc6244ea39c45b8d577f0bba","5385542259875596838","157.50.23.44","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/23/2018 20:02:62","gameStart","13.04782","1.519144057391E9","80.1143","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519436808203","6a07a658dc6244ea39c45b8d577f0bba","4102177751319829742","157.50.23.44","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/23/2018 20:02:54","gameStart","13.04613","1.519436806639E9","80.11477","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519227171627","6dd0de1e11b1b40d0af6dae948f34598","6906804418601674246","27.97.204.208","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V8.5.1.0.NDKMIED)","02/24/2018 08:02:33","gameStart","13.04938","1.519227170815E9","80.11187","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519440169824","6dd0de1e11b1b40d0af6dae948f34598","100918842282641703","27.97.204.208","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V8.5.1.0.NDKMIED)","02/24/2018 08:02:28","gameStart","13.05512","1.519440122262E9","80.11089","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519443270292","6dd0de1e11b1b40d0af6dae948f34598","4007207784488400447","27.97.204.208","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V8.5.1.0.NDKMIED)","02/24/2018 08:02:32","gameStart","13.05057","1.51944326872E9","80.10947","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519478677423","6dd0de1e11b1b40d0af6dae948f34598","6716315077017150714","27.97.204.208","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V8.5.1.0.NDKMIED)","02/24/2018 08:02:99","gameStart","13.05249","1.519478675882E9","80.11121","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519436808203","6a07a658dc6244ea39c45b8d577f0bba","4102177751319829742","157.50.244.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/24/2018 21:02:67","gameStart","13.04613","1.519436806639E9","80.11477","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519454838459","6a07a658dc6244ea39c45b8d577f0bba","3491495670122301648","157.50.244.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/24/2018 21:02:76","gameStart","13.05812","1.519454837713E9","80.13047","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519454724991","6a07a658dc6244ea39c45b8d577f0bba","3491495670122301648","157.50.244.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/24/2018 21:02:76","gameStart","13.05812","1.519454723453E9","80.13047","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519524654332","6a07a658dc6244ea39c45b8d577f0bba","8067393704969970644","157.50.244.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/24/2018 21:02:93","gameStart","13.04782","1.519524653093E9","80.1143","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519525765324","3996d6a6fe0b143398d7818ea2275bf5","1480030865664385083","66.102.8.25","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; Nexus 5X Build/MTC20F)","02/24/2018 21:02:26","gameStart","38.89916","0.0","-77.03774","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519450050421","c7d572d36cd7f40868f78b5aee76f818","8963696737825157808","47.247.33.240","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; vivo 1603 Build/MMB29M)","02/25/2018 05:02:87","gameStart","26.34044","1.519450049837E9","77.81448","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519449988437","c7d572d36cd7f40868f78b5aee76f818","8963696737825157808","47.247.33.240","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; vivo 1603 Build/MMB29M)","02/25/2018 05:02:87","gameStart","26.34044","1.519449909296E9","77.81448","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519563398181","5e2b3504d9343488c916575f018b226c","3598274368216474489","122.162.6.18","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.0; SAMSUNG-SM-G900A Build/LRX21T)","02/25/2018 08:02:66","gameStart","28.69328","1.519563370537E9","77.1149","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519563341100","5e2b3504d9343488c916575f018b226c","3598274368216474489","122.162.6.18","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.0; SAMSUNG-SM-G900A Build/LRX21T)","02/25/2018 08:02:66","gameStart","28.69327","1.519563260015E9","77.1149","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519563528223","5e2b3504d9343488c916575f018b226c","3598274368216474489","122.162.6.18","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.0; SAMSUNG-SM-G900A Build/LRX21T)","02/25/2018 08:02:95","gameStart","28.69327","1.519563443135E9","77.11491","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519563930139","5e2b3504d9343488c916575f018b226c","3598274368216474489","122.162.6.18","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.0; SAMSUNG-SM-G900A Build/LRX21T)","02/25/2018 08:02:13","gameStart","28.69325","1.519563876838E9","77.11493","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519571914368","2f3cec1460786426eb8aba4d37c22d98","183715239706800137","86.0.160.115","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; SM-T580 Build/NRD90M)","02/25/2018 10:02:74","gameStart","52.63745","1.51957190695E9","-1.113899","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519623505871","347bbf647289446fd87b771779add506","2227692708232321719","47.11.143.11","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi 5A MIUI/V9.1.6.0.NCKMIEI)","02/26/2018 00:02:29","gameStart","22.65825","1.519623504286E9","87.96732","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519478677423","6dd0de1e11b1b40d0af6dae948f34598","6716315077017150714","27.97.206.62","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V9.2.3.0.NDKMIEK)","02/26/2018 09:02:11","gameStart","13.05249","1.519478675882E9","80.11121","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519654045173","6dd0de1e11b1b40d0af6dae948f34598","4757938303880632237","27.97.206.62","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V9.2.3.0.NDKMIEK)","02/26/2018 09:02:14","gameStart","13.05057","1.519654043575E9","80.10947","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519654045173","6dd0de1e11b1b40d0af6dae948f34598","4757938303880632237","106.66.143.114","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V9.2.3.0.NDKMIEK)","02/26/2018 10:02:23","gameStart","13.05057","1.519654043575E9","80.10947","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519659675972","6dd0de1e11b1b40d0af6dae948f34598","6033612959106446084","106.76.49.192","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V9.2.3.0.NDKMIEK)","02/26/2018 10:02:90","gameStart","13.05512","1.519659674393E9","80.11089","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519659758680","6dd0de1e11b1b40d0af6dae948f34598","6033612959106446084","106.76.49.192","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V9.2.3.0.NDKMIEK)","02/26/2018 10:02:90","gameStart","13.05512","1.519659757971E9","80.11089","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519659789294","6dd0de1e11b1b40d0af6dae948f34598","6033612959106446084","106.76.49.192","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V9.2.3.0.NDKMIEK)","02/26/2018 10:02:90","gameStart","13.05512","1.519659788495E9","80.11089","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519660162923","6dd0de1e11b1b40d0af6dae948f34598","6033612959106446084","106.76.49.192","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V9.2.3.0.NDKMIEK)","02/26/2018 10:02:47","gameStart","13.05057","1.51966016139E9","80.10947","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519660416582","6dd0de1e11b1b40d0af6dae948f34598","6033612959106446084","106.76.49.192","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V9.2.3.0.NDKMIEK)","02/26/2018 10:02:85","gameStart","13.05057","1.519660415855E9","80.10947","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519660514880","6dd0de1e11b1b40d0af6dae948f34598","6033612959106446084","106.76.49.192","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V9.2.3.0.NDKMIEK)","02/26/2018 10:02:85","gameStart","13.05057","1.519660514084E9","80.10947","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519660604602","6dd0de1e11b1b40d0af6dae948f34598","6033612959106446084","106.76.49.192","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 MIUI/V9.2.3.0.NDKMIEK)","02/26/2018 10:02:54","gameStart","13.05057","1.519660603748E9","80.10947","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519571914368","2f3cec1460786426eb8aba4d37c22d98","183715239706800137","86.0.160.115","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; SM-T580 Build/NRD90M)","02/26/2018 14:02:27","gameStart","52.63745","1.51957190695E9","-1.113899","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1519672499585","2f3cec1460786426eb8aba4d37c22d98","7353316032763410936","86.0.160.115","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; SM-T580 Build/NRD90M)","02/26/2018 14:02:49","gameStart","52.63745","1.519672471672E9","-1.113791","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
